Transaction ID,Date,Order,Payment method,Accelerated checkout,Credit card,Sales channel,POS location,Register ID,Gross payments,Refunds,Net payments
2872715772019,2020-06-22T21:31:45-05:00,#1222,Pago con tarjeta de crédito y débito,,,Online Store,,,997.500,0.000,997.500
2874407583859,2020-06-23T12:14:05-05:00,#1223,Pago con tarjeta de crédito y débito,,,Online Store,,,1750.000,0.000,1750.000
2874722189427,2020-06-23T14:21:33-05:00,#1221,PayPal Payments Standard,,,Online Store,,,918.750,0.000,918.750
2874777010291,2020-06-23T14:41:45-05:00,#1224,Cash,,,Point of Sale,Prado Norte 439,7,650.000,0.000,650.000
2874780254323,2020-06-23T14:42:55-05:00,#1225,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,500.000,0.000,500.000
2874786840691,2020-06-23T14:45:22-05:00,#1226,Cash,,,Point of Sale,Prado Norte 439,7,1250.000,0.000,1250.000
2874789036147,2020-06-23T14:46:15-05:00,#1227,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,1350.000,0.000,1350.000
2874865156211,2020-06-23T15:14:47-05:00,#1228,Manual,,,Draft Orders,,,4250.000,0.000,4250.000
2875394850931,2020-06-23T19:36:35-05:00,#1229,PayPal Payments Standard,,,Online Store,,,2200.000,0.000,2200.000
2876765110387,2020-06-24T10:32:53-05:00,#1230,Cash,,,Point of Sale,San Ángel Studio,3,2050.000,0.000,2050.000
2877427220595,2020-06-24T15:04:42-05:00,#1231,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,1225.000,0.000,1225.000
2877430628467,2020-06-24T15:06:08-05:00,#1232,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1900.000,0.000,1900.000
2877896228979,2020-06-24T18:50:27-05:00,#1233,Pago con tarjeta de crédito y débito,,,Online Store,,,775.000,0.000,775.000
2878378999923,2020-06-24T23:48:19-05:00,#1235,Pago con tarjeta de crédito y débito,,,Online Store,,,1745.000,0.000,1745.000
2882141061235,2020-06-25T14:08:28-05:00,#1236,External credit,,Visa,Point of Sale,San Ángel Studio,3,1350.000,0.000,1350.000
2882245754995,2020-06-25T14:19:04-05:00,#1237,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,8350.000,0.000,8350.000
2886164283507,2020-06-26T16:24:14-05:00,#1239,Cash,,,Point of Sale,San Ángel Studio,8,2550.000,0.000,2550.000
2886368755827,2020-06-26T18:10:53-05:00,#1241,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,2500.000,0.000,2500.000
2887922385011,2020-06-27T11:55:13-05:00,#1242,PayPal Payments Standard,,,Online Store,,,4530.000,0.000,4530.000
2887991296115,2020-06-27T12:24:33-05:00,#1243,Cash,,,Point of Sale,Prado Norte 439,7,3500.000,0.000,3500.000
2887995883635,2020-06-27T12:26:52-05:00,#1244,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1750.000,0.000,1750.000
2888486912115,2020-06-27T16:08:39-05:00,#1245,External credit,,Visa,Point of Sale,San Ángel Studio,3,5250.000,0.000,5250.000
2888601305203,2020-06-27T17:10:45-05:00,#1242,Manual,,,Online Store,,,600.000,0.000,600.000
2892096110707,2020-06-29T08:22:36-05:00,#1247,PayPal Payments Standard,,,Online Store,,,3780.000,0.000,3780.000
2892835029107,2020-06-29T13:33:15-05:00,#1248,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,2422.500,0.000,2422.500
2892954927219,2020-06-29T14:21:30-05:00,#1249,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,1500.000,0.000,1500.000
2893453164659,2020-06-29T17:50:42-05:00,#1250,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,6200.000,0.000,6200.000
2899504529523,2020-07-01T18:38:23-05:00,#1253,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,350.000,0.000,350.000
2899510984819,2020-07-01T18:41:15-05:00,#1254,Cash,,,Point of Sale,Prado Norte 439,7,1175.000,0.000,1175.000
2899518128243,2020-07-01T18:44:12-05:00,#1255,Cash,,,Point of Sale,Prado Norte 439,7,1400.000,0.000,1400.000
2902314614899,2020-07-02T16:51:30-05:00,#1256,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1100.000,0.000,1100.000
2902472654963,2020-07-02T18:03:56-05:00,#1257,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,4526.000,0.000,4526.000
2902477144179,2020-07-02T18:06:17-05:00,#1258,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,4650.000,0.000,4650.000
2902550872179,2020-07-02T18:33:59-05:00,#1252,PayPal Payments Standard,,,Online Store,,,2975.000,0.000,2975.000
2902950969459,2020-07-02T21:23:26-05:00,#1259,Pago con tarjeta de crédito y débito,,,Online Store,,,1420.000,0.000,1420.000
2904797806707,2020-07-03T12:46:55-05:00,#1260,Pago con tarjeta de crédito y débito,,,Online Store,,,795.000,0.000,795.000
2905239388275,2020-07-03T15:06:02-05:00,#1262,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2200.000,0.000,2200.000
2905500156019,2020-07-03T16:45:40-05:00,#1261,PayPal Payments Standard,,,Online Store,,,2881.500,0.000,2881.500
2908058026099,2020-07-04T17:12:14-05:00,#1264,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,800.000,0.000,800.000
2908077129843,2020-07-04T17:24:39-05:00,#1266,Pago con tarjeta de crédito y débito,,,Online Store,,,2120.000,0.000,2120.000
2908083126387,2020-07-04T17:29:24-05:00,#1263,PayPal Payments Standard,,,Online Store,,,3150.000,0.000,3150.000
2908087287923,2020-07-04T17:31:37-05:00,#1267,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2350.000,0.000,2350.000
2908108324979,2020-07-04T17:45:30-05:00,#1268,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2650.000,0.000,2650.000
2908129722483,2020-07-04T17:59:33-05:00,#1270,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2100.000,0.000,2100.000
2908186247283,2020-07-04T18:35:49-05:00,#1271,Pago con tarjeta de crédito y débito,,,Online Store,,,895.000,0.000,895.000
2908390555763,2020-07-04T20:53:19-05:00,#1272,Pago con tarjeta de crédito y débito,,,Online Store,,,445.000,0.000,445.000
2909556801651,2020-07-05T11:51:47-05:00,#1273,PayPal Payments Standard,,,Online Store,,,5880.000,0.000,5880.000
2909754130547,2020-07-05T13:17:07-05:00,#1274,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1450.000,0.000,1450.000
2915207970931,2020-07-07T13:15:31-05:00,#1276,External credit,,Visa,Point of Sale,Santa Fe Studio,3,625.000,0.000,625.000
2917582372979,2020-07-08T10:48:12-05:00,#1278,External credit,,Visa,Point of Sale,Santa Fe Studio,3,650.000,0.000,650.000
2917595316339,2020-07-08T10:53:01-05:00,#1279,External credit,,Visa,Point of Sale,Santa Fe Studio,3,5525.000,0.000,5525.000
2918006292595,2020-07-08T13:27:57-05:00,#1280,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,4850.000,0.000,4850.000
2918719750259,2020-07-08T18:23:30-05:00,#1282,PayPal Payments Standard,,,Online Store,,,1500.000,0.000,1500.000
2918767132787,2020-07-08T18:51:11-05:00,#1283,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,1400.000,0.000,1400.000
2918963871859,2020-07-08T20:33:47-05:00,#1284,Cash,,,Point of Sale,Prado Norte 439,3,3650.000,0.000,3650.000
2918966820979,2020-07-08T20:35:36-05:00,#1285,Cash,,,Point of Sale,Prado Norte 439,3,3700.000,0.000,3700.000
2918971441267,2020-07-08T20:38:18-05:00,#1286,Cash,,,Point of Sale,Prado Norte 439,3,5850.000,0.000,5850.000
2918983827571,2020-07-08T20:44:46-05:00,#1287,External credit,,American Express,Point of Sale,Prado Norte 439,3,4000.000,0.000,4000.000
2918988578931,2020-07-08T20:47:10-05:00,#1288,Cash,,,Point of Sale,Prado Norte 439,3,2050.000,0.000,2050.000
2918991954035,2020-07-08T20:49:22-05:00,#1275,PayPal Payments Standard,,,Online Store,,,5780.000,0.000,5780.000
2921285353587,2020-07-09T17:40:49-05:00,#1289,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,875.000,0.000,875.000
2921399812211,2020-07-09T18:37:17-05:00,#1290,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,350.000,0.000,350.000
2923687608435,2020-07-10T15:57:38-05:00,#7-1056,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2825.000,0.000,2825.000
2923691606131,2020-07-10T15:59:43-05:00,#1294,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,1900.000,0.000,1900.000
2923818778739,2020-07-10T16:54:17-05:00,#1297,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1350.000,0.000,1350.000
2923822743667,2020-07-10T16:56:05-05:00,#1291,PayPal Payments Standard,,,Online Store,,,3355.000,0.000,3355.000
2923823235187,2020-07-10T16:56:24-05:00,#1292,PayPal Payments Standard,,,Online Store,,,3450.000,0.000,3450.000
2925958430835,2020-07-11T15:34:14-05:00,#1298,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,3600.000,0.000,3600.000
2926113849459,2020-07-11T16:53:45-05:00,#1299,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,1525.000,0.000,1525.000
2926475870323,2020-07-11T20:52:27-05:00,#1300,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,8180.000,0.000,8180.000
2926496055411,2020-07-11T21:08:20-05:00,#1301,External credit,,American Express,Point of Sale,Santa Fe Studio,3,3900.000,0.000,3900.000
2927692152947,2020-07-12T12:38:13-05:00,#1303,Pago con tarjeta de crédito y débito,,,Online Store,,,2095.000,0.000,2095.000
2927712206963,2020-07-12T12:47:37-05:00,#1304,Cash,,,Point of Sale,Santa Fe Studio,3,3600.000,0.000,3600.000
2927824470131,2020-07-12T13:41:09-05:00,#1305,Cash,,,Point of Sale,Prado Norte 439,3,1000.000,0.000,1000.000
2927830990963,2020-07-12T13:43:39-05:00,#1306,Cash,,,Point of Sale,Prado Norte 439,3,1000.000,0.000,1000.000
2932056948851,2020-07-14T08:10:15-05:00,#1308,PayPal Payments Standard,,,Online Store,,,1450.000,0.000,1450.000
2932641661043,2020-07-14T12:16:13-05:00,#1309,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2800.000,0.000,2800.000
2933366915187,2020-07-14T16:42:43-05:00,#1310,Pago con tarjeta de crédito y débito,,,Online Store,,,3810.000,0.000,3810.000
2933499625587,2020-07-14T17:37:35-05:00,#1311,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,875.000,0.000,875.000
2933507489907,2020-07-14T17:41:21-05:00,#1312,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,2750.000,0.000,2750.000
2933657010291,2020-07-14T18:54:03-05:00,#1313,PayPal Payments Standard,,,Online Store,,,1100.000,0.000,1100.000
2936418730099,2020-07-15T18:52:33-05:00,#1314,External credit,,Visa,Point of Sale,San Ángel Studio,3,1250.000,0.000,1250.000
2936425775219,2020-07-15T18:56:13-05:00,#1315,External credit,,Mastercard,Point of Sale,Prado Norte 439,3,2700.000,0.000,2700.000
2936450678899,2020-07-15T19:09:52-05:00,#1316,External credit,,American Express,Point of Sale,Prado Norte 439,3,3500.000,0.000,3500.000
2936455037043,2020-07-15T19:12:04-05:00,#1317,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,350.000,0.000,350.000
2936456577139,2020-07-15T19:12:54-05:00,#1318,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,1200.000,0.000,1200.000
2936457625715,2020-07-15T19:13:28-05:00,#1319,Cash,,,Point of Sale,Santa Fe Studio,3,750.000,0.000,750.000
2936751358067,2020-07-15T21:49:56-05:00,#1320,Pago con tarjeta de crédito y débito,,,Online Store,,,5445.000,0.000,5445.000
2936926077043,2020-07-16T00:01:02-05:00,#1321,Cash,,,Point of Sale,Prado Norte 439,3,2398.500,0.000,2398.500
2938503463027,2020-07-16T14:06:12-05:00,#1322,Pago con tarjeta de crédito y débito,,,Online Store,,,150.000,0.000,150.000
2939098497139,2020-07-16T18:17:38-05:00,#1323,External credit,,American Express,Point of Sale,Prado Norte 439,3,2650.000,0.000,2650.000
2939099971699,2020-07-16T18:18:25-05:00,#1324,External credit,,Mastercard,Point of Sale,Prado Norte 439,3,1200.000,0.000,1200.000
2939109277811,2020-07-16T18:21:06-05:00,#1325,External credit,,Visa,Point of Sale,Prado Norte 439,3,1100.000,0.000,1100.000
2939110228083,2020-07-16T18:21:35-05:00,#1326,External credit,,American Express,Point of Sale,Prado Norte 439,3,1100.000,0.000,1100.000
2939123925107,2020-07-16T18:26:58-05:00,#1327,External credit,,Visa,Point of Sale,Prado Norte 439,3,7200.000,0.000,7200.000
2939127726195,2020-07-16T18:28:45-05:00,#1328,Cash,,,Point of Sale,Prado Norte 439,3,3950.000,0.000,3950.000
2939282096243,2020-07-16T19:49:01-05:00,#1329,External credit,,American Express,Point of Sale,Santa Fe Studio,3,1200.000,0.000,1200.000
2939805925491,2020-07-17T01:14:13-05:00,#1330,Pago con tarjeta de crédito y débito,,,Online Store,,,830.000,0.000,830.000
2941451665523,2020-07-17T15:31:13-05:00,#1331,PayPal Payments Standard,,,Online Store,,,1482.500,0.000,1482.500
2941847928947,2020-07-17T18:51:27-05:00,#1332,Pago con tarjeta de crédito y débito,,,Online Store,,,2532.500,0.000,2532.500
2941984604275,2020-07-17T20:07:06-05:00,#1333,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,3600.000,0.000,3600.000
2942041063539,2020-07-17T20:41:11-05:00,#1334,PayPal Payments Standard,,,Online Store,,,4848.750,0.000,4848.750
2943398772851,2020-07-18T12:33:12-05:00,#1336,PayPal Payments Standard,,,Online Store,,,2105.000,0.000,2105.000
2943399231603,2020-07-18T12:33:29-05:00,#1335,PayPal Payments Standard,,,Online Store,,,950.000,0.000,950.000
2943783501939,2020-07-18T15:33:31-05:00,#1337,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,625.000,0.000,625.000
2944026116211,2020-07-18T17:49:18-05:00,#1338,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,750.000,0.000,750.000
2944030933107,2020-07-18T17:52:18-05:00,#1339,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2250.000,0.000,2250.000
2944034013299,2020-07-18T17:53:27-05:00,#7-1064,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2250.000,0.000,2250.000
2944034865267,2020-07-18T17:54:58-05:00,#1341,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1762.500,0.000,1762.500
2944041451635,2020-07-18T17:59:10-05:00,#1343,Cash,,,Point of Sale,Prado Norte 439,7,2670.000,0.000,2670.000
2944044630131,2020-07-18T18:01:20-05:00,#1345,Cash,,,Point of Sale,Prado Norte 439,7,1012.500,0.000,1012.500
2944050397299,2020-07-18T18:05:17-05:00,#1346,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,712.500,0.000,712.500
2944058327155,2020-07-18T18:09:36-05:00,#1347,Cash,,,Point of Sale,San Ángel Studio,8,1162.500,0.000,1162.500
2944305889395,2020-07-18T20:59:04-05:00,#1348,Cash,,,Point of Sale,Santa Fe Studio,3,6300.000,0.000,6300.000
2944320274547,2020-07-18T21:09:54-05:00,#1349,Cash,,,Point of Sale,Santa Fe Studio,3,4700.000,0.000,4700.000
2945651277939,2020-07-19T13:28:27-05:00,#1350,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,2730.000,0.000,2730.000
2945754497139,2020-07-19T14:16:26-05:00,#1351,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,2337.500,0.000,2337.500
2946152759411,2020-07-19T17:34:28-05:00,#1352,Pago con tarjeta de crédito y débito,,,Facebook Shop (discontinued),,,770.000,0.000,770.000
2946161868915,2020-07-19T17:39:13-05:00,#1353,Pago con tarjeta de crédito y débito,,,Online Store,,,4830.000,0.000,4830.000
2946219573363,2020-07-19T18:14:06-05:00,#1354,Cash,,,Point of Sale,San Ángel Studio,8,1162.500,0.000,1162.500
2948454252659,2020-07-20T15:34:37-05:00,#1355,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,700.000,0.000,700.000
2948649418867,2020-07-20T16:53:49-05:00,#1356,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,2137.500,0.000,2137.500
2950792282227,2020-07-21T13:20:55-05:00,#1358,Pago con tarjeta de crédito y débito,,,Online Store,,,150.000,0.000,150.000
2951043580019,2020-07-21T15:01:05-05:00,#1359,PayPal Payments Standard,,,Online Store,,,1445.000,0.000,1445.000
2951310049395,2020-07-21T16:55:50-05:00,#1360,Cash,,,Point of Sale,San Ángel Studio,8,950.000,0.000,950.000
2951481229427,2020-07-21T18:21:01-05:00,#1361,Cash,,,Point of Sale,San Ángel Studio,8,550.000,0.000,550.000
2951559839859,2020-07-21T19:03:58-05:00,#1362,PayPal Payments Standard,,,Online Store,,,1730.000,0.000,1730.000
2953395601523,2020-07-22T13:09:44-05:00,#1363,PayPal Payments Standard,,,Online Store,,,5175.000,0.000,5175.000
2953550069875,2020-07-22T14:15:53-05:00,#1364,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2150.000,0.000,2150.000
2953693495411,2020-07-22T15:11:13-05:00,#1365,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1200.000,0.000,1200.000
2953818865779,2020-07-22T16:00:14-05:00,#1367,External credit,,Visa,Point of Sale,Santa Fe Studio,3,3550.000,0.000,3550.000
2953822371955,2020-07-22T16:01:29-05:00,#1368,External credit,,Visa,Point of Sale,Santa Fe Studio,3,750.000,0.000,750.000
2953826238579,2020-07-22T16:03:06-05:00,#1369,External credit,,Visa,Point of Sale,Santa Fe Studio,3,2550.000,0.000,2550.000
2953829482611,2020-07-22T16:04:29-05:00,#1370,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1220.000,0.000,1220.000
2953878012019,2020-07-22T16:24:37-05:00,#1371,Cash,,,Point of Sale,San Ángel Studio,8,1500.000,0.000,1500.000
2956562235507,2020-07-23T15:39:35-05:00,#1374,Cash,,,Point of Sale,Prado Norte 439,3,750.000,0.000,750.000
2956653396083,2020-07-23T16:16:33-05:00,#1375,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,1500.000,0.000,1500.000
2957512310899,2020-07-23T23:58:00-05:00,#1377,Pago con tarjeta de crédito y débito,,,Online Store,,,2530.000,0.000,2530.000
2958213841011,2020-07-24T08:25:15-05:00,#1372,PayPal Payments Standard,,,Online Store,,,4730.000,0.000,4730.000
2958214594675,2020-07-24T08:25:32-05:00,#1373,PayPal Payments Standard,,,Online Store,,,2125.000,0.000,2125.000
2958215413875,2020-07-24T08:25:47-05:00,#1376,PayPal Payments Standard,,,Online Store,,,2980.000,0.000,2980.000
2959377629299,2020-07-24T14:36:52-05:00,#1378,PayPal Payments Standard,,,Online Store,,,970.000,0.000,970.000
2959773368435,2020-07-24T16:59:39-05:00,#1379,Cash,,,Point of Sale,Santa Fe Studio,3,750.000,0.000,750.000
2959798468723,2020-07-24T17:08:53-05:00,#1380,Cash,,,Point of Sale,Santa Fe Studio,3,1500.000,0.000,1500.000
2959800402035,2020-07-24T17:09:28-05:00,#1381,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1325.000,0.000,1325.000
2959827599475,2020-07-24T17:20:46-05:00,#1382,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,2700.000,0.000,2700.000
2959835431027,2020-07-24T17:23:59-05:00,#1383,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2000.000,0.000,2000.000
2961372446835,2020-07-25T09:41:57-05:00,#1384,PayPal Payments Standard,,,Online Store,,,770.000,0.000,770.000
2962045534323,2020-07-25T14:28:03-05:00,#1386,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,1237.500,0.000,1237.500
2962329403507,2020-07-25T16:40:49-05:00,#1387,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,2500.000,0.000,2500.000
2962399068275,2020-07-25T17:18:41-05:00,#1388,Cash,,,Point of Sale,Prado Norte 439,7,4050.000,0.000,4050.000
2962591907955,2020-07-25T19:16:07-05:00,#1390,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1650.000,0.000,1650.000
2962640633971,2020-07-25T19:47:41-05:00,#1391,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,2350.000,0.000,2350.000
2962712526963,2020-07-25T20:34:04-05:00,#1392,Cash,,,Point of Sale,San Ángel Studio,8,950.000,0.000,950.000
2962714951795,2020-07-25T20:35:56-05:00,#1385,PayPal Payments Standard,,,Online Store,,,655.000,0.000,655.000
2963230818419,2020-07-26T00:04:33-05:00,#1393,Pago con tarjeta de crédito y débito,,,Online Store,,,1170.000,0.000,1170.000
2964342407283,2020-07-26T08:48:01-05:00,#1394,PayPal Payments Standard,,,Online Store,,,1995.000,0.000,1995.000
2964642365555,2020-07-26T10:50:26-05:00,#1395,PayPal Payments Standard,,,Online Store,,,845.000,0.000,845.000
2964932264051,2020-07-26T12:43:21-05:00,#1396,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,1200.000,0.000,1200.000
